,pidlink,year,age,sex,single,year_of_schooling,tobacco_habit,lfpr,urban,attended_kindergarten,hh_work_size,change_pce,pce_t,pce_t1,rich_pce,per_change_pce_t,increase_desil_pce_t_relative,change_asset,asset_t,asset_t1,rich_asset,per_change_asset_t,increase_desil_asset_t_relative,NEET,tk01,main_activity
1415,169230006,2014,18.0,1,1,9,1.0,0.738255033557047,0.0,0,2.0,0.04566938209214749,0.3405413417111651,0.29487195961901763,0,0.1548786875196731,-1,-0.43198858024518005,0.269823813961369,0.7018123942065491,0,-0.6155328458306514,-5,0,1,Employed
1416,171161104,2014,20.0,1,1,12,1.0,0.7050413844996237,0.0,1,2.0,0.8251881670585811,1.1634593034903868,0.33827113643180573,0,2.439428252031595,5,0.1576235632200133,0.26846396497919556,0.11084040175918224,0,1.4220767943666845,1,0,1,Employed
1417,171200005,2014,24.0,1,1,12,1.0,0.7050413844996237,0.0,1,3.0,1.2937400833442636,1.5881009888880462,0.2943609055437827,0,4.395081204667089,7,-1.737504717932529,0.037708087725381416,1.7752128056579104,1,-0.9787585535631563,-9,0,1,Employed
1418,172070006,2014,23.0,0,0,12,0.0,0.6801556420233463,1.0,1,3.0,0.08532728669662235,0.2813454772722987,0.19601819057567635,0,0.43530289941983835,0,0.8491910676501334,0.9206103180760278,0.07141925042589438,0,11.890226550771015,5,0,1,Employed
1419,172100003,2014,23.0,0,1,16,0.0,0.6801556420233463,1.0,1,2.0,3.465529847087124,4.343501275819433,0.877971428732309,0,3.9472011658636266,1,-0.06532454038445046,6.80337945961555,6.868704,1,-0.00951046083576326,0,0,1,Employed
1420,175010004,2014,19.0,1,1,9,1.0,0.7030896759608138,0.0,1,3.0,0.4716237442012994,0.8292958682616347,0.35767212406033533,0,1.318592399226901,3,1.2403466757585966,1.4292635901162791,0.18891691435768262,0,6.565567090568753,5,0,1,Employed
1421,175190006,2014,19.0,1,0,9,0.0,0.7030896759608138,1.0,1,2.0,-0.21626917695140357,0.7264750194303133,0.9427441963817169,0,-0.2294038804815259,-2,0.26872059045473484,0.2838340035529716,0.015113413098236774,0,17.78027165062308,2,0,1,Employed
1422,175190007,2014,18.0,0,0,9,0.0,0.7030896759608138,0.0,1,4.0,0.06988263907921788,0.4323791452649336,0.3624965061857157,0,0.19278155206112613,-1,0.3173783816080227,0.4483608123385013,0.13098243073047858,0,2.4230607100359087,1,0,1,Employed
1423,176050004,2014,24.0,0,1,16,0.0,0.6943881000676132,1.0,1,4.0,0.8344589061798913,1.9740390782713584,1.1395801720914671,1,0.7322511628544853,0,0.4499996610032284,1.6149871043281654,1.164987443324937,0,0.3862699667550966,0,0,1,Employed
1424,176140008,2014,18.0,1,1,12,1.0,0.6943881000676132,1.0,1,5.0,0.1411800536835624,0.35196930784727726,0.21078925416371486,0,0.6697687424516968,1,1.6390853334561863,1.6529393007105944,0.01385396725440806,0,118.31162174392043,8,0,1,Employed
1425,176151104,2014,19.0,1,1,12,0.0,0.6943881000676132,1.0,1,4.0,0.12336446003874585,0.4835155925560632,0.36015113251731734,0,0.34253525506493876,0,0.5385202737848545,0.5637092536337209,0.025188979848866495,0,21.37920142125517,4,0,1,Employed
1426,176160007,2014,22.0,1,1,9,0.0,0.6943881000676132,1.0,0,4.0,0.03568811137650216,0.22554490831163196,0.1898567969351298,0,0.18797384108769125,0,0.07424261038457036,0.6661821947674419,0.5919395843828715,0,0.12542261464397964,-2,0,1,Employed
1427,176180005,2014,21.0,1,1,12,0.0,0.6943881000676132,1.0,1,2.0,0.09139029892326289,0.5801392479501442,0.48874894902688126,0,0.18698822597004994,-1,1.102742454174233,1.7538759932170542,0.6511335390428211,0,1.6935734193561673,2,0,1,Employed
1428,176200005,2014,18.0,0,1,12,0.0,0.6943881000676132,1.0,0,3.0,0.2427244185021043,0.4487757556793713,0.20605133717726698,0,1.1779803122232946,2,0.3346922276692441,0.8466570009689922,0.5119647732997481,0,0.6537407359339674,0,0,1,Employed
1429,177120003,2014,22.0,1,1,9,1.0,0.7113578138343296,1.0,0,3.0,1.2423343230242756,2.1553637718843097,0.9130294488600341,0,1.3606727850622957,1,0.17774976938875842,1.6545076949093138,1.4767579255205554,1,0.12036486570817072,-1,0,1,Employed
1430,177140007,2014,21.0,1,1,6,1.0,0.6943881000676132,0.0,0,3.0,0.6438820026961084,0.8981571228395343,0.2542751201434259,0,2.532225733815096,5,0.6284342825554953,1.0174418855781653,0.38900760302267,0,1.6154807198430832,1,0,1,Employed
1431,177155102,2014,16.0,0,1,9,0.0,0.6943881000676132,0.0,0,2.0,-0.011834639499125443,0.5326990048378116,0.5445336443369371,0,-0.021733532210918102,-2,-0.013753828593810025,0.5506440059754522,0.5643978345692622,0,-0.024369031472820386,-2,0,1,Employed
1432,178030011,2014,21.0,1,1,6,1.0,0.6943881000676132,0.0,1,3.0,-0.2079629737811745,0.28785462411491136,0.49581759789608587,0,-0.41943443448483586,-4,0.39889772724942907,1.2112403343023257,0.8123426070528966,0,0.4910461716351342,0,0,1,Employed
1433,178033204,2014,15.0,1,1,9,1.0,0.6943881000676132,0.0,1,2.0,0.452354491805134,0.6925098267390131,0.24015533493387908,0,1.8835912678337077,4,-0.11574434767946279,0.47682495962532306,0.5925693073047859,0,-0.1953262618442202,-3,0,1,Employed
1434,178060004,2014,18.0,1,1,12,0.0,0.6943881000676132,0.0,1,3.0,0.037903931441904515,1.1742442081264133,1.1363402766845088,1,0.03335614535506611,-1,-1.2173768677427272,2.9513889131136954,4.168765780856423,1,-0.292023330582183,0,0,1,Employed
1435,178070005,2014,20.0,1,1,9,1.0,0.6943881000676132,0.0,1,5.0,0.06590012837167855,0.3105317373875397,0.24463160901586115,0,0.2693851732275766,0,-0.08101991325851507,0.18976100613695093,0.270780919395466,0,-0.2992083542643872,-2,0,1,Employed
1436,178120004,2014,21.0,0,0,6,0.0,0.6943881000676132,0.0,1,4.0,0.1897342856867299,0.3167424011588909,0.127008115472161,0,1.493875292782514,1,-0.4967137531383633,0.03391475290697675,0.5306285060453401,0,-0.9360856936244604,-6,0,1,Employed
1437,178140005,2014,21.0,0,1,12,0.0,0.6943881000676132,0.0,1,3.0,0.11960712327615336,0.5791579222371105,0.45955079896095713,0,0.26026964493715316,-1,-0.06220633076969384,0.28666023094315246,0.3488665617128463,0,-0.17830981124782078,-2,0,1,Employed
1438,178183104,2014,16.0,1,1,6,0.0,0.6943881000676132,1.0,0,4.0,-0.15742500288515215,0.12257079223843097,0.27999579512358314,0,-0.5622405965620616,-2,0.0404138787474209,0.059431548772609824,0.019017670025188917,0,2.125069932010214,0,0,1,Employed
1439,178230004,2014,22.0,0,1,12,0.0,0.6943881000676132,0.0,1,2.0,0.3103518579726221,1.3607611809466853,1.0504093229740632,0,0.29545801925473325,0,1.2785978232170874,2.4148094567183467,1.1362116335012593,0,1.1253166096152898,0,0,1,Employed
1440,179060006,2014,21.0,1,1,9,1.0,0.7102189781021898,0.0,1,2.0,0.13711702838460776,0.47115005112022906,0.3340330227356213,0,0.41048943982144076,0,0.3864878662529535,0.8861535314922482,0.4996656652392947,0,0.7734929436623602,1,0,1,Employed
1441,179080005,2014,21.0,1,1,12,1.0,0.7102189781021898,0.0,1,2.0,0.03670507807878509,0.6614269533247705,0.6247218752459854,0,0.05875427055332807,-2,0.17678452682505746,0.4683462774547804,0.29156175062972295,0,0.6063364842721429,-1,0,1,Employed
1442,179090003,2014,20.0,0,1,12,0.0,0.7102189781021898,0.0,1,2.0,0.6613045908632869,1.4437143519990512,0.7824097611357643,0,0.8452151592578825,0,0.3199669625998284,1.0995639777131785,0.7795970151133501,0,0.4104261001477879,-1,0,1,Employed
1443,179130002,2014,24.0,1,0,12,1.0,0.7102189781021898,0.0,1,2.0,0.04079678252687252,0.5133303701579828,0.47253358763111025,0,0.0863362596749865,-1,0.12358677104690219,0.5813953730620155,0.4578086020151133,0,0.26995292465654086,-1,0,1,Employed
1444,179280006,2014,20.0,1,1,9,1.0,0.7102189781021898,0.0,1,3.0,0.49072142444574585,1.1349489733476665,0.6442275489019207,0,0.7617206455734089,1,0.4593811494273915,0.6661821947674419,0.2068010453400504,0,2.221367637054322,1,0,1,Employed
1445,180120006,2014,21.0,1,1,9,0.0,0.7522063815342838,0.0,1,3.0,0.03986773075573416,0.2699002712572494,0.23003254050151525,0,0.17331343934564575,0,0.5355145772768827,0.6916858996950187,0.15617132241813603,0,3.429019931348765,3,0,1,Employed
1446,180140003,2014,22.0,0,1,12,0.0,0.7522063815342838,0.0,1,2.0,0.38141606157560426,0.7012453397352062,0.31982927815960194,0,1.19256143080581,2,0.08630157221408963,0.8436970855642155,0.7573955133501259,0,0.11394518543205902,-2,0,1,Employed
1447,180180006,2014,23.0,1,1,12,0.0,0.6397205588822356,0.0,1,1.0,0.7203998351710065,1.361149910196589,0.6407500750255825,0,1.1243070633151997,1,1.6098988187071737,1.8114102166920603,0.20151139798488665,0,7.989120391234227,5,0,1,Employed
1448,181023104,2014,19.0,1,1,12,0.0,0.7649896623018608,0.0,1,3.0,-0.06437522642795901,0.790480636308843,0.854855862736802,0,-0.07530535758608843,-2,-0.2592946431119708,0.18553035411724836,0.44482499722921914,0,-0.582913830668459,-4,0,1,Employed
1449,181070008,2014,21.0,0,1,9,0.0,0.7649896623018608,0.0,1,3.0,0.27462181792546964,0.40247656183814806,0.12785474391267843,0,2.1479204409734645,2,0.006417331955098665,0.13614031684174854,0.12972298488664988,0,0.04946950581430145,-1,0,1,Employed
1450,181113103,2014,22.0,1,1,12,1.0,0.7649896623018608,0.0,1,3.0,0.3440861214286679,0.6943091457344968,0.35022302430582886,0,0.9824771575503215,2,0.03050076608108765,0.26664692477126395,0.2361461586901763,0,0.12916054298856772,-1,0,1,Employed
1451,181130005,2014,20.0,0,1,9,0.0,0.7649896623018608,0.0,1,3.0,0.7877099166122465,1.060469151523495,0.2727592349112484,0,2.8879312440825515,5,0.014479535178699598,0.14105390545577767,0.12657437027707807,0,0.11439547474740044,-1,0,1,Employed
1452,181170006,2014,20.0,1,1,9,1.0,0.7649896623018608,0.0,1,2.0,-0.059668941490909566,0.26987556067130314,0.3295445021622127,0,-0.1810648974551502,-2,0.3896770845770592,0.5520196916299559,0.16234260705289671,0,2.4003377280376506,2,0,1,Employed
1453,181270006,2014,21.0,1,1,12,1.0,0.7649896623018608,0.0,1,3.0,0.5835958523522886,1.0579923690128876,0.47439651666059895,0,1.2301857873248572,2,0.289061070840521,0.8652575821755336,0.5761965113350126,0,0.5016709840376922,-1,0,1,Employed
1454,182050005,2014,20.0,0,1,12,0.0,0.7076101468624834,1.0,1,2.0,0.038435145352670896,0.701663487140852,0.6632283417881811,0,0.05795160268489572,-2,0.6026080424663761,1.1603963580801409,0.5577883156137647,0,1.0803525739030475,1,0,1,Employed
1455,182120005,2014,21.0,0,0,9,0.0,0.7076101468624834,1.0,1,4.0,-0.2535684512588988,0.6681344486184501,0.9217028998773489,0,-0.2751086616876666,-3,2.7714376364443756,3.5579040334654337,0.786466397021058,0,3.52391106211518,2,0,1,Employed
1456,182130010,2014,20.0,1,1,12,0.0,0.7076101468624834,1.0,1,2.0,0.0015172453634942906,0.549743147291942,0.5482259019284477,0,0.0027675550501302577,-2,1.4458055798101472,2.461470744165566,1.0156651643554186,0,1.4235061224411618,0,0,1,Employed
1457,182180003,2014,24.0,1,1,12,0.0,0.7076101468624834,1.0,1,4.0,0.008519213122773539,0.31092176732441656,0.302402554201643,0,0.028171763116434854,-1,0.9057637359111569,1.0393025777190665,0.13353884180790962,0,6.782773638355067,4,0,1,Employed
1458,182180004,2014,21.0,0,1,12,0.0,0.7076101468624834,1.0,1,4.0,0.008519213122773539,0.31092176732441656,0.302402554201643,0,0.028171763116434854,-1,0.6795541005082507,0.8130929423161604,0.13353884180790962,0,5.088812298415487,3,0,1,Employed
1459,182190006,2014,20.0,0,1,12,0.0,0.7076101468624834,1.0,1,4.0,0.1333189867886061,0.5852928204810657,0.4519738336924596,0,0.29497058645948404,-1,-0.037857923711173025,0.46235141347424047,0.5002093371854135,0,-0.07568416040410729,-2,0,1,Employed
1460,182200008,2014,21.0,0,1,12,0.0,0.7076101468624834,1.0,1,3.0,-0.04398271909456408,0.56150007331744,0.6054827924120041,0,-0.07264074164577711,-2,0.7675773111798868,1.2769828568912376,0.5094055457113508,0,1.5068098838775232,2,0,1,Employed
1461,183010011,2014,18.0,0,1,12,0.0,0.651705565529623,1.0,0,3.0,-0.12942181364864136,0.5524035022085535,0.6818253158571949,0,-0.18981667391732365,-3,1.6150138391041595,2.0079260501981504,0.3929122110939908,0,4.110368152232923,3,0,1,Employed
1462,183021103,2014,19.0,0,1,12,0.0,0.651705565529623,1.0,1,2.0,0.5049589689925467,0.8202517320976442,0.31529276310509763,0,1.6015558492987894,3,1.2222009206827698,1.8784676618229854,0.6562667411402157,0,1.862353893722063,2,0,1,Employed
1463,183030006,2014,19.0,1,1,12,0.0,0.651705565529623,1.0,1,3.0,0.122812494038438,0.28906292313408194,0.16625042909564394,0,0.7387198619967706,1,0.798358604854944,0.9431968560105681,0.14483825115562404,0,5.512070178181959,4,0,1,Employed
1464,183050008,2014,23.0,0,1,9,0.0,0.651705565529623,1.0,0,2.0,0.02400448746449843,0.2718185824664245,0.24781409500192605,0,0.09686489973184077,0,-0.2926580254111769,0.6213122236900044,0.9139702491011813,0,-0.3202051989099025,-4,0,1,Employed
1465,183080011,2014,19.0,1,1,9,1.0,0.651705565529623,1.0,0,3.0,0.02993150964786931,0.2712723531267692,0.24134084347889986,0,0.12402173298315411,0,0.2696988573451416,0.40863058564509025,0.13893172829994865,0,1.9412330116765795,1,0,1,Employed
1466,183133203,2014,20.0,0,1,12,0.0,0.651705565529623,1.0,0,2.0,0.5403861120842862,1.2235578825063298,0.6831717704220436,0,0.7909959624801994,1,0.5042747621514385,0.9202994539850287,0.4160246918335902,0,1.2121270012337353,1,0,1,Employed
1467,183170014,2014,15.0,1,1,9,1.0,0.651705565529623,1.0,1,4.0,-0.09817078605464019,0.3288037627972259,0.4269745488518661,0,-0.22992186845473878,-4,0.08187157111051868,0.5336891550858653,0.45181758397534666,0,0.18120492431960325,-1,0,1,Employed
1468,183180005,2014,22.0,0,1,12,0.0,0.651705565529623,1.0,0,3.0,0.20199155409609804,0.7226258640420887,0.5206343099459907,0,0.38797203764202964,0,0.32507585912072834,0.9863496521356231,0.6612737930148948,0,0.49159041618545773,0,0,1,Employed
1469,183190004,2014,23.0,0,1,12,0.0,0.651705565529623,1.0,0,2.0,0.16434177904497665,0.5537942152181491,0.38945243617317243,0,0.4219816434063878,0,0.4121804662818318,1.2525759850286218,0.84039551874679,0,0.49046009538042434,0,0,1,Employed
1470,185140010,2014,18.0,1,1,6,1.0,0.6680825242718447,1.0,0,3.0,0.1313232139399549,0.3421033337289465,0.2107801197889916,0,0.6230341555523374,0,0.5378400851927465,0.5461862973139586,0.008346212121212122,0,64.44121924792823,4,0,1,Employed
1471,186150004,2014,23.0,1,1,12,1.0,0.6680825242718447,0.0,0,2.0,0.4429378523023102,0.8221965380407861,0.3792586857384759,0,1.1679043063703103,2,0.6981880886758003,1.1133139874944957,0.4151258988186955,0,1.6818707063630618,1,0,1,Employed
1472,186260006,2014,21.0,1,1,12,1.0,0.6210367388022144,1.0,0,1.0,0.18112962823333434,0.500989243361376,0.3198596151280416,0,0.5662785161572433,0,0.11161490626218729,0.7658907537198145,0.6542758474576272,0,0.17059304068138598,-1,0,1,Employed
1473,187110004,2014,22.0,0,0,12,0.0,0.6779026217228464,1.0,1,3.0,-0.26921129684536993,0.39740427270045486,0.6666155695458248,0,-0.40384789846535935,-5,0.012219356617746757,0.1655544575633128,0.15333510094556604,0,0.07969053753768114,-1,0,1,Employed
1474,188050003,2014,24.0,1,1,16,0.0,0.6971201588877854,1.0,1,2.0,-0.0012033249835553539,0.43989973416551087,0.4411030591490662,0,-0.002727990565009214,-2,0.7494924190113528,1.8442267943828017,1.094734375371449,0,0.6846340407982953,0,0,1,Employed
1475,188060011,2014,19.0,1,1,9,1.0,0.6971201588877854,1.0,1,3.0,0.15499013967604514,0.3545820386995059,0.19959189902346075,0,0.7765352222929,1,0.17870830621540326,0.40401442389043,0.22530611767502676,0,0.7931799991031115,0,0,1,Employed
1476,188130003,2014,21.0,0,1,12,0.0,0.6971201588877854,1.0,1,3.0,-0.02004149685409129,0.6609779537798792,0.6810194506339705,0,-0.02942867026108341,-2,0.03529791391900916,0.06501391296809986,0.029715999049090697,0,1.187842073244691,0,0,1,Employed
1477,188150003,2014,24.0,1,1,12,0.0,0.6971201588877854,1.0,1,3.0,0.32640143518091436,0.6265401054308253,0.3001386702499109,0,1.0875021033082333,3,0.49938868120250296,0.6271671549930652,0.12777847379056223,0,3.9082379558002516,2,0,1,Employed
1478,189110004,2014,20.0,0,1,12,0.0,0.6971201588877854,1.0,1,4.0,0.006659362454398465,0.46241235853839796,0.4557529960839995,0,0.014611779871154338,-2,-0.10588884239846674,0.8522712075242719,0.9581600499227386,0,-0.11051268773625565,-3,0,1,Employed
1479,189131103,2014,23.0,1,1,12,1.0,0.6882562277580071,1.0,1,4.0,0.6208864708434543,0.8873550323331132,0.2664685614896589,0,2.3300552506924896,5,-0.6222045495450869,0.09622057038834952,0.7184251199334364,0,-0.8660673635726093,-7,0,1,Employed
1480,190023204,2014,21.0,0,1,12,0.0,0.6592765460910152,1.0,1,2.0,0.20149205963049094,0.6824466490626061,0.48095458943211516,0,0.4189419626256228,0,-0.02631502330847904,0.14439824173957358,0.17071326504805262,0,-0.15414750166644547,-1,0,1,Employed
1481,191090006,2014,20.0,1,1,12,1.0,0.6641414141414141,1.0,1,3.0,0.4609549524756648,0.797310953169344,0.33635600069367916,0,1.370437725282203,3,0.5638187866001108,0.944171494408675,0.3803527078085642,0,1.4823577564324508,2,0,1,Employed
1482,191180006,2014,18.0,0,0,12,0.0,0.6641414141414141,1.0,1,1.0,-0.4689043990731184,0.1330057651714108,0.6019101642445293,0,-0.7790272152351019,-6,0.22607846984542657,0.566128885462555,0.34005041561712845,0,0.6648380930078738,0,0,1,Employed
1483,192110008,2014,22.0,0,1,12,0.0,0.6641414141414141,1.0,1,2.0,0.4332389713701044,0.7568903172388597,0.32365134586875527,0,1.3385977747356204,3,0.13775261711651343,0.9687394420535411,0.8309868249370277,0,0.16576991714273248,-1,0,1,Employed
1484,193020008,2014,23.0,0,1,12,0.0,0.6641414141414141,1.0,1,5.0,-0.12364325966662215,0.289682876716182,0.41332613638280413,0,-0.29914212720414396,-3,-0.7865807025296466,0.7247543478481869,1.5113350503778336,1,-0.5204542184957608,-4,0,1,Employed
1485,193020009,2014,22.0,0,1,12,0.0,0.6641414141414141,1.0,1,5.0,-0.12364325966662215,0.289682876716182,0.41332613638280413,0,-0.29914212720414396,-3,-0.7933580659657699,0.7179769844120637,1.5113350503778336,1,-0.5249385738572201,-4,0,1,Employed
1486,193130005,2014,24.0,1,0,12,1.0,0.6641414141414141,1.0,1,3.0,-0.17626481285351897,0.4437761166765503,0.6200409295300693,0,-0.284279318442914,-4,3.0540089177045386,4.464588300576075,1.4105793828715363,0,2.1650741211653397,1,0,1,Employed
1487,194023103,2014,19.0,0,0,9,0.0,0.6761401189689359,1.0,1,2.0,0.18739135669233048,0.6629108765655003,0.4755195198731698,0,0.3940771069551705,0,-1.6532099134648461,0.9742460437139953,2.6274559571788414,1,-0.6292055662999333,-3,0,1,Employed
1488,195060003,2014,24.0,0,0,12,0.0,0.659297789336801,1.0,0,1.0,-1.6130339628664765,0.6011558892179932,2.21418985208447,1,-0.7284984895707761,-4,-0.3881733115907073,0.02201677675033025,0.41019008834103754,0,-0.9463254296578097,-5,0,1,Employed
1489,195080004,2014,24.0,1,1,12,0.0,0.659297789336801,1.0,1,3.0,-0.08946843380265884,0.4268494076982882,0.5163178415009471,0,-0.17328170094330303,-3,0.2223981798793523,0.5330119918978423,0.31061381201849003,0,0.7159957840706501,0,0,1,Employed
1490,195080005,2014,19.0,0,1,12,0.0,0.659297789336801,1.0,1,3.0,-0.08946843380265884,0.4268494076982882,0.5163178415009471,0,-0.17328170094330303,-3,0.10889354922181538,0.36015194804051087,0.2512583988186955,0,0.43339267357343714,-1,0,1,Employed
1491,196130006,2014,23.0,1,1,12,0.0,0.7684478371501272,1.0,1,4.0,0.09310338234792348,0.4265325551747786,0.33342917282685514,0,0.27922986329774657,0,0.2348929889070427,0.5962526035249829,0.3613596146179402,0,0.6500255684503963,0,0,1,Employed
1492,197041103,2014,19.0,0,1,12,0.0,0.7684478371501272,1.0,1,2.0,-0.06339332142838619,0.1799994305056468,0.24339275193403298,0,-0.26045689908452063,-1,-0.12897029450673642,0.14544834873374402,0.27441864324048043,0,-0.4699764308422598,-2,0,1,Employed
1493,197200009,2014,23.0,1,1,9,1.0,0.7684478371501272,1.0,0,5.0,-0.18080903619220556,0.31892475930916797,0.49973379550137353,0,-0.3618107036583412,-4,-0.6454938643777308,1.3989733347022586,2.0444671990799894,1,-0.315727180493873,-2,0,1,Employed
1494,197213103,2014,19.0,1,1,12,0.0,0.7684478371501272,1.0,1,2.0,-0.005343094062361664,0.3309291581108829,0.3362722521732446,0,-0.015889191058229057,-2,-0.25559872686308804,0.2652293206707734,0.5208280475338615,0,-0.49075453611485925,-4,0,1,Employed
1495,198030005,2014,18.0,0,0,9,0.0,0.6925064599483204,1.0,1,2.0,0.3095686279987716,0.8318075416559719,0.5222389136572003,0,0.5927720434137806,0,-0.23730155040727546,0.4277892111567419,0.6650907615640174,0,-0.35679573995170333,-3,0,1,Employed
1496,199050004,2014,22.0,1,1,12,0.0,0.6925064599483204,1.0,1,2.0,0.30478320612912047,0.5230007951977099,0.21821758906858946,0,1.3966940402467831,3,0.11746530473873656,0.5008029868240931,0.3833376820853565,0,0.306427753461975,-2,0,1,Employed
1497,199110003,2014,23.0,0,1,12,0.0,0.6925064599483204,1.0,0,3.0,-2.209751159806237,0.4028169955463135,2.6125681553525504,1,-0.8458156987326688,-7,-0.0019796718973925653,1.309034933264887,1.3110146051622795,0,-0.0015100303914215496,-1,0,1,Employed
1498,200050007,2014,23.0,1,1,12,0.0,0.6925064599483204,1.0,1,2.0,-0.5588937695750296,1.127046260220151,1.6859400297951805,1,-0.33150275792605016,-1,1.3158646039313229,2.4406340107802875,1.1247694068489646,0,1.169897221527131,0,0,1,Employed
1499,200070005,2014,21.0,1,1,9,1.0,0.6925064599483204,1.0,1,3.0,0.7867044014079878,0.9610165223546586,0.17431212094667076,0,4.513193902612619,7,0.3298482982955077,0.7272416409993155,0.39739334270380783,0,0.8300297535214525,0,0,1,Employed
1500,200090007,2014,18.0,0,1,12,0.0,0.6925064599483204,1.0,1,3.0,0.28525710859489867,0.6315344773017731,0.3462773687068745,0,0.8237821306663856,2,-0.4766011139988976,0.98391515229295,1.4605162662918476,1,-0.3263237288064964,-3,0,1,Employed
1501,200200006,2014,22.0,1,1,12,0.0,0.6925064599483204,1.0,1,1.0,0.6206930532639587,1.131335997880661,0.5106429446167022,0,1.215512834961153,2,-1.7628819662030577,0.9907597792607802,2.7536417454638378,1,-0.6402001891157808,-3,0,1,Employed
1502,201090007,2014,21.0,0,1,16,0.0,0.6925064599483204,0.0,1,1.0,0.07490216904034797,0.9102427018496534,0.8353405328093054,0,0.08966662827726918,-1,5.7898245220765014,6.014715973648186,0.2248914515716841,0,25.74497377118399,6,0,1,Employed
1503,201130005,2014,22.0,0,1,16,0.0,0.6925064599483204,0.0,1,3.0,-0.29447869977467656,0.8649897375156855,1.159468437290362,1,-0.2539773315976269,-2,0.8997693942598498,1.5723224944387406,0.6725531001788908,0,1.3378414195407355,0,0,1,Employed
1504,201141103,2014,20.0,0,1,9,0.0,0.6925064599483204,0.0,1,3.0,0.5508704452553096,0.8189852772007079,0.2681148319453983,0,2.054606383609149,4,-0.21049963165088093,0.17539360882956878,0.3858932404804497,0,-0.5454867034955109,-4,0,1,Employed
1505,201141104,2014,16.0,1,1,6,1.0,0.6925064599483204,0.0,1,3.0,0.5508704452553096,0.8189852772007079,0.2681148319453983,0,2.054606383609149,4,-0.21049963165088093,0.17539360882956878,0.3858932404804497,0,-0.5454867034955109,-4,0,1,Employed
1506,201200006,2014,22.0,1,1,9,1.0,0.6925064599483204,0.0,1,2.0,0.059540324888301244,0.38697096807021625,0.327430643181915,0,0.18184102840741645,-1,0.1044667517831801,0.42863623887748115,0.32416948709430105,0,0.3222596695314222,-1,0,1,Employed
1507,201203103,2014,18.0,1,1,9,0.0,0.6925064599483204,1.0,1,2.0,0.07441579469947845,0.5307259557411983,0.45631016104171984,0,0.16308160775905825,-1,0.2534007419043002,0.5817933179329227,0.3283925760286225,0,0.7716396788525874,0,0,1,Employed
1508,201240007,2014,23.0,1,1,12,1.0,0.6925064599483204,0.0,1,4.0,-0.14767521313060236,0.19712763457980406,0.3448028477104064,0,-0.4282888442227486,-3,0.5896384929896797,0.7404179844284735,0.15077949143879374,0,3.9106014177600077,3,0,1,Employed
1509,201250003,2014,23.0,0,1,16,0.0,0.6925064599483204,0.0,1,3.0,0.19540976455507864,0.5036504583861385,0.3082406938310599,0,0.6339518709433561,1,0.2532411272324846,1.0352498545516768,0.7820087273191922,0,0.32383414453777476,-1,0,1,Employed
1510,202050006,2014,22.0,0,1,12,0.0,0.6925064599483204,1.0,1,2.0,0.23079529457989217,0.663679269820676,0.43288397524078387,0,0.5331573996277328,0,-0.002022329639849607,1.2840216736824095,1.286044003322259,0,-0.0015725197851903115,-1,0,1,Employed
1511,203010006,2014,20.0,1,1,12,1.0,0.6925064599483204,1.0,1,1.0,0.6754520755314545,1.2142415737784835,0.538789498247029,0,1.2536474406592222,2,1.5225468497639367,1.92505136036961,0.4025045106056733,0,3.782682702046908,3,0,1,Employed
1512,203080009,2014,19.0,0,1,12,0.0,0.6925064599483204,1.0,1,1.0,0.28168058374617605,0.6260029272366245,0.3443223434904485,0,0.818072335622303,2,1.0624829387942891,1.7154346765913757,0.6529517377970865,0,1.6271998025135357,2,0,1,Employed
1513,204090003,2014,20.0,1,1,12,0.0,0.6925064599483204,1.0,1,3.0,0.13587118907347412,0.4602684945296458,0.3243973054561717,0,0.4188419163420926,0,-1.6253785009772792,0.04277896132785763,1.6681574623051367,1,-0.9743555615734598,-9,0,1,Employed
1514,204110008,2014,24.0,0,1,9,0.0,0.6925064599483204,1.0,1,3.0,0.21570572704712598,0.6932561374379705,0.47755041039084456,0,0.4516920566994898,0,0.33949339747787843,1.4767282939767283,1.13723489649885,0,0.29852530776452635,-1,0,1,Employed
1515,204140004,2014,20.0,1,1,9,0.0,0.6925064599483204,1.0,1,2.0,-0.21711278855124652,0.24578865275817077,0.4629014413094173,0,-0.46902595061509383,-5,-0.19037456944628828,0.5890785739219713,0.7794531433682595,0,-0.24424119790398244,-3,0,1,Employed
1516,204150009,2014,22.0,0,1,12,0.0,0.6925064599483204,1.0,1,3.0,-0.24990066594203086,1.2644478685403833,1.5143485344824141,1,-0.16502189572062012,-1,0.14088662211405767,1.1978097450376455,1.0569231229235878,0,0.13329883608218052,-1,0,1,Employed
1517,205163103,2014,20.0,0,1,12,0.0,0.6925064599483204,1.0,1,2.0,0.1595246835365946,0.4790418921750673,0.3195172086384727,0,0.4992678930075831,0,-0.1617701385022423,0.6074606690622861,0.7692308075645284,0,-0.2103011695727903,-3,0,1,Employed
1518,205170003,2014,19.0,0,1,12,0.0,0.6925064599483204,1.0,1,2.0,0.026518814720068284,0.47655715347070715,0.45003833875063887,0,0.05892567907367123,-2,0.25023949680140944,0.9325804500342231,0.6823409532328136,0,0.3667367400649454,-1,0,1,Employed
