index,level_0,Scparfundraise,Scparinkind,Scsizeinkind,Pcont,Pcont_physical,Scrapbs,Screcrapbs,Scdistrapbs,Spinviterapbs,Spparentsrapbs,Pmtgrapbs,Prapbs,data_x,parent_input,School_management,bhs_score_,data_y,math_score_,nilai_bhs_indonesia,nilai_matematika,num_student,C1,grade4_student,grade4_do,grade456_student,grade456_do,data_x,dropoutrate_4,dropoutrate,index_id3,Anak_kerja,Jarak_sekolah,Biaya_kesokla,Waktu_tempuhsekolah,Incomertperbulan,Jumlah_anggotart,incomepercap_bulan,Perankomite_baseps_score,School_cont_p_score,School_cont_sp_score,School_cont_sc_score,School_cont_tc_score,School_condi_score,year_schooling_parent_wali,Usia_ortu,data_y,biayasekolah,nss,kabupaten,kecamatan,nama_sekolah,felect,pelect,atrain,alink,agrant,treat
361_baseline,578,0.0,0,2,0.0,0,0,0,0,1,1,0.0,0.666666667,baseline,0.1,0.30952381,48.75,baseline,68.88888889,351,496,24,101032000000.0,23,0,63,0,baseline,0.0,0.0,361,0.0,366.6666667,,11.66666667,1119444.4440000001,5.666666667,197549.0195,3,2.5,2.833333333,2.666666667,2.666666667,2.666666667,10.16666667,44.27777778,baseline,4500.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
361_endline,579,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,3.25,endline,0.1,0.592261905,54.10256410000001,endline,40.64102564,422,317,26,101032000000.0,23,0,67,0,endline,0.0,0.0,361,0.333333333,183.33333330000002,,5.0,1498888.667,5.666666667,264509.7647,2.888888889,3.0,2.0,2.833333333,3.0,2.708333333,10.71428571,43.71428571,endline,4333.333,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
362_baseline,580,0.0,0,2,0.0,0,0,0,1,0,0,0.0,1.0,baseline,0.1,0.17857142899999998,59.16666667,baseline,61.94444444,213,223,12,101032000000.0,14,0,34,0,baseline,0.0,0.0,362,0.333333333,500.0,,11.66666667,487500.0,5.0,97500.0,1.777777778,2.111111111,2.5,2.666666667,2.666666667,2.486111111,7,36.83333333,baseline,60000.0,101000000000.0,Wonogiri,Bulukerto,SDN 1 DOMAS,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
362_endline,581,0.0,1,3,0.0,0,0,0,0,0,1,0.666666667,3.333333333,endline,0.35,0.35714285700000004,42.22222222,endline,30.55555556,152,110,12,101032000000.0,11,0,36,0,endline,0.0,0.0,362,0.666666667,466.66666669999995,,11.66666667,736666.6667,3.666666667,200909.0909,2.888888889,2.888888889,2.0,2.5,2.333333333,2.430555556,5.142857143,44.5,endline,41333.33,101000000000.0,Wonogiri,Bulukerto,SDN 1 DOMAS,0.0,0.0,1.0,0.0,1.0,"Grant, Training"
363_baseline,582,0.0,0,2,0.0,0,1,0,1,1,1,1.0,3.666666667,baseline,0.1,0.845238095,40.33333333,baseline,47.66666667,242,286,20,101031000000.0,21,0,70,0,baseline,0.0,0.0,363,0.0,600.0,,14.33333333,600000.0,3.333333333,180000.0,2.666666667,2.722222222,3.166666667,2.666666667,3.0,2.888888889,6,47.88888889,baseline,30000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
363_endline,583,70000.0,0,2,0.0,0,1,0,1,1,1,0.666666667,2.666666667,endline,0.1000007,0.761904762,46.66666667,endline,29.84126984,294,188,21,101031000000.0,18,0,50,0,endline,0.0,0.0,363,0.0,1783.3333329999998,,15.0,702888.6667,3.666666667,191696.9091,2.75,2.5,3.0,2.666666667,0.0,2.041666667,8.4,38.4,endline,76666.66,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
364_baseline,584,0.0,0,2,0.0,0,0,0,1,1,1,1.0,1.333333333,baseline,0.1,0.6190476189999999,45.51282051,baseline,57.05128205,355,445,26,101031000000.0,30,0,93,0,baseline,0.0,0.0,364,0.333333333,1500.0,,15.0,550000.0,5.333333333,103125.0,2.111111111,3.0,3.0,3.0,3.0,3.0,6,47.5,baseline,20000.0,101000000000.0,Wonogiri,Bulukerto,SDN 3 KRANDEGAN,0.0,0.0,0.0,0.0,1.0,Grant
364_endline,585,0.0,0,2,0.0,0,0,0,1,1,0,1.0,3.0,endline,0.1,0.535714286,36.54761905,endline,30.11904762,307,253,28,101031000000.0,25,0,80,0,endline,0.0,0.0,364,0.0,1010.0,,5.0,1961805.667,4.0,490451.4168,2.888888889,3.0,2.0,2.833333333,0.0,1.9583333330000001,5.428571429,43.0,endline,95666.66,101000000000.0,Wonogiri,Bulukerto,SDN 3 KRANDEGAN,0.0,0.0,0.0,0.0,1.0,Grant
365_baseline,586,0.0,0,2,0.0,0,0,0,1,1,0,0.0,1.0,baseline,0.1,0.321428571,37.42424242,baseline,53.03030303,247,350,22,101031000000.0,23,0,79,4,baseline,0.0,0.050632910999999996,365,0.333333333,340.0,,8.333333332999999,640555.555,5.666666667,113039.2156,2.444444444,2.277777778,2.666666667,2.833333333,2.5,2.569444445,6.5,41.25,baseline,50000.0,101000000000.0,Wonogiri,Bulukerto,SDN 1 NADI,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
365_endline,587,125075000.0,0,2,0.0,0,0,0,1,1,1,0.666666667,3.0,endline,0.10125075,0.6309523810000001,39.84848485,endline,26.51515152,263,175,22,101031000000.0,23,0,69,1,endline,0.0,0.014492753999999998,365,0.0,83.66666667,,7.333333333,400000.0,4.0,100000.0,3,2.555555556,0.0,2.5,2.833333333,1.9722222219999999,6.375,43.0,endline,90000.0,101000000000.0,Wonogiri,Bulukerto,SDN 1 NADI,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
366_baseline,588,6000000.0,0,2,0.0,0,0,0,1,1,1,0.666666667,2.666666667,baseline,0.131578947,0.6190476189999999,49.79166667,baseline,66.875,239,321,16,101031000000.0,16,0,63,0,baseline,0.0,0.0,366,0.0,750.0,,10.0,375833.3333,7.333333333,51250.0,3,2.888888889,2.833333333,2.833333333,2.5,2.763888889,6,43.0,baseline,102250.0,101000000000.0,Wonogiri,Eromoko,SD N 1 BASUHAN (data awal salah alamat),0.0,0.0,0.0,0.0,0.0,Grant
366_endline,589,0.0,0,2,0.0,0,0,0,0,1,0,0.666666667,2.0,endline,0.1,0.30952381,67.5,endline,57.5,324,276,16,101031000000.0,19,0,52,0,endline,0.0,0.0,366,0.0,400.0,,5.0,555777.6667,6.666666667,83366.65,3,2.5,0.0,2.833333333,0.0,1.333333333,5.25,44.5,endline,122333.3,101000000000.0,Wonogiri,Eromoko,SD N 1 BASUHAN (data awal salah alamat),0.0,0.0,0.0,0.0,0.0,Grant
367_baseline,590,50000.0,1,3,0.0,0,0,0,1,1,1,1.0,4.0,baseline,0.35026315799999996,0.7142857140000001,28.07017544,baseline,40.87719298,160,233,19,101031000000.0,22,0,75,0,baseline,0.0,0.0,367,0.333333333,1433.333333,,16.66666667,515555.5555,5.333333333,96666.66666,3,2.888888889,3.0,2.666666667,2.666666667,2.8055555560000003,8.666666667,46.33333333,baseline,0.0,101000000000.0,Wonogiri,Bulukerto,SDN NGROTO,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
367_endline,591,4000000.0,0,2,0.0,0,0,0,1,0,1,1.0,2.666666667,endline,0.10004,0.523809524,35.61403509,endline,24.03508772,203,137,19,101031000000.0,26,0,69,0,endline,0.0,0.0,367,0.0,466.66666669999995,,11.66666667,1013888.333,3.666666667,276514.9999,2.555555556,2.777777778,2.0,2.166666667,0.0,1.736111111,9.166666667,35.16666667,endline,50000.0,101000000000.0,Wonogiri,Bulukerto,SDN NGROTO,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
368_baseline,592,0.0,0,2,0.0,0,1,1,1,1,1,1.0,1.0,baseline,0.1,0.892857143,26.41025641,baseline,39.48717949,103,154,13,101031000000.0,13,0,44,0,baseline,0.0,0.0,368,0.0,416.6666667,,16.66666667,461666.6667,5.666666667,81470.58824,2.333333333,2.9444444439999997,2.333333333,2.5,2.833333333,2.652777778,6,42.33333333,baseline,61666.666670000006,101000000000.0,,,,,,,,,
368_endline,593,15000.0,0,2,0.0,0,1,1,1,1,0,0.666666667,0.625,endline,0.10000015,0.688988095,35.8974359,endline,20.51282051,140,80,13,101031000000.0,12,0,42,0,endline,0.0,0.0,368,0.333333333,583.3333332999999,,9.333333332999999,206388.3333,5.333333333,38697.8125,2.888888889,2.9444444439999997,2.666666667,3.0,0.0,2.152777778,5.666666667,50.625,endline,76666.66,101000000000.0,,,,,,,,,
369_baseline,594,20000.0,0,2,0.0,0,0,0,1,1,1,1.0,0.666666667,baseline,0.10010526300000001,0.595238095,40.28985507,baseline,51.01449275,278,352,23,101031000000.0,29,0,76,0,baseline,0.0,0.0,369,0.0,866.6666667000002,,15.0,544444.4443,4.0,136111.1111,3,2.666666667,2.333333333,3.166666667,2.833333333,2.75,6.75,37.83333333,baseline,52500.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
369_endline,595,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,1.0,endline,0.1,0.511904762,40.60606061,endline,31.06060606,268,205,22,101031000000.0,22,0,70,0,endline,0.0,0.0,369,0.333333333,466.66666669999995,,11.66666667,1588888.333,4.333333333,366666.5384,2.777777778,2.388888889,2.0,2.333333333,2.166666667,2.222222222,8.5,39.66666667,endline,52500.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
36_baseline,596,2100000.0,0,2,0.0,0,0,0,1,0,0,0.0,1.6666666669999999,baseline,0.111052632,0.202380952,39.47916667,baseline,63.64583333,379,611,32,101033000000.0,35,0,102,0,baseline,0.0,0.0,36,0.333333333,216.66666669999998,,4.666666667,641666.6665,4.666666667,137500.0,3,2.444444444,2.5,2.166666667,2.666666667,2.444444445,6.666666667,41.33333333,baseline,6000.0,101000000000.0,BREBES,BREBES,SDN TERLANGU O3,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
36_endline,597,0.0,0,2,0.0,0,0,0,1,1,1,1.0,3.333333333,endline,0.1,0.69047619,64.89583333,endline,31.97916667,623,307,32,101033000000.0,27,1,94,1,endline,0.037037037,0.010638298000000001,36,0.0,716.6666667000001,,4.666666667,1877777.667,4.666666667,402380.9286,3,3.0,2.0,2.833333333,2.666666667,2.625,8,34.0,endline,64000.0,101000000000.0,BREBES,BREBES,SDN TERLANGU O3,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
370_baseline,598,3500000.0,1,3,0.0,0,0,0,1,1,1,0.333333333,3.0,baseline,0.36842105299999994,0.583333333,32.80701754,baseline,42.45614035,187,242,19,101031000000.0,20,0,52,0,baseline,0.0,0.0,370,0.0,400.0,,7.333333333,1283333.3329999999,4.0,320833.3333,#DIV/0!,2.111111111,2.5,2.666666667,2.5,2.444444445,8.25,33.66666667,baseline,35000.0,101000000000.0,Wonogiri,Eromoko,SD N 3 BL HARJO,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
370_endline,599,0.0,0,2,400000.0,0,0,0,1,1,1,1.0,0.666666667,endline,0.108000002,0.595238095,41.17647059,endline,27.45098039,210,140,17,101031000000.0,12,0,45,0,endline,0.0,0.0,370,1.0,183.33333330000002,,6.666666667,2800000.0,4.666666667,600000.0,2.888888889,2.722222222,2.666666667,2.666666667,2.833333333,2.722222222,8.5,35.16666667,endline,80000.0,101000000000.0,Wonogiri,Eromoko,SD N 3 BL HARJO,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
371_baseline,600,0.0,0,2,0.0,0,1,1,1,1,0,0.333333333,1.333333333,baseline,0.1,0.666666667,45.55555556,baseline,57.5,328,414,24,101031000000.0,25,0,93,0,baseline,0.0,0.0,371,0.0,666.6666667000001,,16.66666667,595833.333,5.0,119166.6666,#DIV/0!,2.0,2.333333333,2.333333333,3.0,2.416666667,7.5,32.83333333,baseline,0.0,101000000000.0,Wonogiri,Eromoko,SD N 1 BASUHAN (data awal salah alamat),0.0,0.0,0.0,0.0,0.0,Grant
371_endline,601,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,0.666666667,endline,0.1,0.5,70.53333333,endline,32.0,529,240,25,101031000000.0,27,0,87,0,endline,0.0,0.0,371,0.0,700.0,,11.0,452221.6667,5.0,90444.33334,2.666666667,2.888888889,3.0,3.0,2.666666667,2.888888889,7,31.33333333,endline,12666.67,101000000000.0,Wonogiri,Eromoko,SD N 1 BASUHAN (data awal salah alamat),0.0,0.0,0.0,0.0,0.0,Grant
372_baseline,602,10000.0,0,2,0.0,0,0,0,1,1,1,0.666666667,3.0,baseline,0.10005263199999999,0.6309523810000001,38.88888889,baseline,54.12698413,245,341,21,101031000000.0,21,0,52,0,baseline,0.0,0.0,372,0.0,333.3333333,,10.0,3990000.0,5.333333333,748125.0,3,2.388888889,2.333333333,2.666666667,2.333333333,2.430555556,6.75,42.0,baseline,26000.0,101000000000.0,Wonogiri,Eromoko,SDN ROMOKO,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
372_endline,603,20000.0,0,2,0.0,0,0,1,1,1,1,1.0,3.333333333,endline,0.1000002,0.833333333,40.33333333,endline,27.16666667,242,163,20,101031000000.0,16,0,64,0,endline,0.0,0.0,372,1.0,266.6666667,,6.666666667,10542333.33,4.333333333,2432846.153,2.777777778,2.555555556,0.0,2.833333333,0.0,1.3472222219999999,8.571428571,41.16666667,endline,89500.0,101000000000.0,Wonogiri,Eromoko,SDN ROMOKO,0.0,0.0,1.0,1.0,1.0,"Grant, BPD Link, Training"
373_baseline,604,6830000.0,0,2,0.0,0,0,0,1,1,1,0.333333333,1.333333333,baseline,0.135947368,0.523809524,56.41025641,baseline,74.61538462,440,582,26,101031000000.0,26,0,72,0,baseline,0.0,0.0,373,0.0,316.6666667,,11.66666667,208333.333,5.333333333,39062.499939999994,2.666666667,1.8333333330000001,2.833333333,2.666666667,2.666666667,2.5,4.333333333,40.16666667,baseline,0.0,101000000000.0,Wonogiri,Eromoko,SD N   MINGGAR,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
373_endline,605,0.0,0,2,0.0,0,1,0,1,0,1,0.666666667,3.0,endline,0.1,0.6309523810000001,48.46153846,endline,41.15384615,378,321,26,101031000000.0,28,0,82,0,endline,0.0,0.0,373,0.333333333,500.0,,16.66666667,472200.0,6.333333333,74557.89474,2.666666667,2.333333333,2.0,3.0,0.0,1.8333333330000001,5.25,42.5,endline,53333.33,101000000000.0,Wonogiri,Eromoko,SD N   MINGGAR,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
374_baseline,606,25000.0,0,2,0.0,0,0,0,1,1,1,0.666666667,2.0,baseline,0.100131579,0.595238095,41.94444444,baseline,46.38888889,151,167,12,101031000000.0,12,0,45,0,baseline,0.0,0.0,374,0.0,1333.333333,,13.33333333,259444.444,5.333333333,48645.83325,2.888888889,2.722222222,2.666666667,3.0,2.833333333,2.8055555560000003,6.5,32.16666667,baseline,50000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
374_endline,607,0.0,0,2,0.0,0,1,1,1,1,1,1.0,1.333333333,endline,0.1,0.904761905,46.66666667,endline,30.90909091,154,102,11,101031000000.0,11,0,32,0,endline,0.0,0.0,374,0.0,1833.3333329999998,,10.0,265555.3333,5.666666667,46862.70587,2.888888889,3.0,2.0,3.0,2.333333333,2.583333333,6.285714286,37.33333333,endline,23333.33,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
375_baseline,608,0.0,0,2,0.0,0,1,0,1,1,1,1.0,2.0,baseline,0.1,0.7857142859999999,37.61904762,baseline,51.42857143,158,216,14,101031000000.0,15,0,60,0,baseline,0.0,0.0,375,0.0,600.0,,18.33333333,580555.5533,4.666666667,124404.7614,2.333333333,2.666666667,2.166666667,2.5,1.6666666669999999,2.25,7,40.66666667,baseline,36000.0,101000000000.0,Wonogiri,Eromoko,SDN 1 NGANDONG,0.0,0.0,0.0,0.0,1.0,Grant
375_endline,609,1900000.0,0,2,0.0,0,0,0,1,0,1,0.666666667,2.0,endline,0.10001900000000001,0.452380952,79.77777778,endline,38.0,359,171,15,101031000000.0,14,0,43,0,endline,0.0,0.0,375,0.666666667,533.3333333,,13.33333333,33388894.67,4.333333333,7705129.54,2.555555556,2.888888889,2.0,2.833333333,0.0,1.9305555559999998,6.5,37.83333333,endline,36666.67,101000000000.0,Wonogiri,Eromoko,SDN 1 NGANDONG,0.0,0.0,0.0,0.0,1.0,Grant
376_baseline,610,100000.0,0,2,0.0,0,0,0,1,0,1,1.0,4.0,baseline,0.10052631599999999,0.571428571,44.66666667,baseline,67.33333333,134,202,10,101031000000.0,10,0,37,0,baseline,0.0,0.0,376,0.0,433.33333330000005,,8.333333332999999,534999.9997,4.0,133749.9999,2.222222222,2.444444444,2.5,2.666666667,2.5,2.527777778,7,44.66666667,baseline,104416.6667,101000000000.0,Wonogiri,Eromoko,SD N 2 PANEKAN,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
376_endline,611,7100000.0,0,2,0.0,0,0,0,1,1,1,0.666666667,2.666666667,endline,0.10007100000000001,0.6190476189999999,35.0,endline,36.0,105,108,10,101031000000.0,8,0,32,0,endline,0.0,0.0,376,0.0,400.0,,10.0,711110.6667,5.333333333,133333.25,2.666666667,2.5,2.0,2.0,2.5,2.25,8,42.0,endline,585000.0,101000000000.0,Wonogiri,Eromoko,SD N 2 PANEKAN,0.0,0.0,0.0,1.0,1.0,"Grant, BPD Link"
377_baseline,612,0.0,0,2,0.0,0,0,0,1,1,1,0.333333333,1.0,baseline,0.1,0.511904762,43.0,baseline,60.0,129,180,10,101031000000.0,10,0,38,0,baseline,0.0,0.0,377,0.333333333,1008.333333,,5.666666667,280555.5553,3.666666667,76515.15145,2.444444444,2.777777778,2.833333333,3.0,2.666666667,2.819444445,6,34.75,baseline,12500.0,101000000000.0,Wonogiri,Eromoko,SD N 4 PASEKAN,0.0,1.0,0.0,0.0,1.0,"Grant, Election"
377_endline,613,0.0,0,2,0.0,0,1,1,1,1,1,0.666666667,0.0,endline,0.1,0.80952381,33.0,endline,34.66666667,99,104,10,101031000000.0,11,0,35,0,endline,0.0,0.0,377,0.333333333,1003.333333,,9.0,399166.3333,4.333333333,92115.30769,3,2.666666667,2.0,2.666666667,2.833333333,2.541666667,5.222222222,43.16666667,endline,33333.33,101000000000.0,Wonogiri,Eromoko,SD N 4 PASEKAN,0.0,1.0,0.0,0.0,1.0,"Grant, Election"
378_baseline,614,0.0,0,2,0.0,0,1,0,1,1,1,1.0,1.0,baseline,0.1,0.75,50.0,baseline,73.33333333,120,176,8,101031000000.0,10,0,30,0,baseline,0.0,0.0,378,0.0,2066.666667,,15.0,1339166.666,5.0,267833.3333,2.777777778,2.611111111,2.333333333,2.333333333,2.0,2.319444444,7.5,37.33333333,baseline,229500.0,101000000000.0,Wonogiri,Eromoko,SD N 2 PUCUNG,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
378_endline,615,5400000.0,0,2,0.0,0,0,0,1,1,1,1.0,3.0,endline,0.10005399999999999,0.6785714290000001,38.95833333,endline,26.45833333,187,127,16,101031000000.0,13,0,39,0,endline,0.0,0.0,378,0.333333333,700.0,,9.333333332999999,1564166.0,4.333333333,360961.3846,2.666666667,2.833333333,2.0,2.666666667,3.0,2.625,10.5,38.83333333,endline,153000.0,101000000000.0,Wonogiri,Eromoko,SD N 2 PUCUNG,1.0,0.0,1.0,1.0,1.0,"Grant, Election, BPD Link, Training"
379_baseline,616,0.0,1,2,0.0,0,0,0,1,0,1,1.0,4.0,baseline,0.3,0.571428571,31.0,baseline,50.33333333,93,151,10,101031000000.0,10,0,36,0,baseline,0.0,0.0,379,0.333333333,716.6666667000001,,10.0,238888.8887,4.333333333,55128.20507999999,3,2.833333333,3.0,3.0,2.333333333,2.791666667,4.333333333,40.11111111,baseline,25000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
379_endline,617,2850000.0,1,3,0.0,0,0,0,1,1,1,0.333333333,4.0,endline,0.35002849999999996,0.6190476189999999,82.33333333,endline,25.33333333,247,76,10,101031000000.0,9,0,32,0,endline,0.0,0.0,379,0.666666667,800.0,,13.33333333,187333.3333,3.333333333,56200.0,2.777777778,1.7222222219999999,2.0,3.0,0.0,1.6805555559999998,5.571428571,38.57142857,endline,91666.66,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
37_baseline,618,0.0,0,2,0.0,0,1,0,1,0,0,0.0,2.666666667,baseline,0.1,0.380952381,36.19047619,baseline,51.904761900000004,304,436,28,101032000000.0,29,0,86,0,baseline,0.0,0.0,37,0.666666667,400.0,,6.666666667,2727777.778,5.333333333,511458.3333,3,2.833333333,2.833333333,2.833333333,2.666666667,2.791666667,5.25,34.83333333,baseline,5000.0,101000000000.0,BREBES,BULAKAMBA,SD BANJARATMA02,0.0,0.0,0.0,0.0,1.0,Grant
37_endline,619,0.0,0,2,0.0,0,0,0,1,0,0,0.0,0.333333333,endline,0.1,0.154761905,44.04761905,endline,24.04761905,370,202,28,101032000000.0,20,0,90,0,endline,0.0,0.0,37,0.0,433.33333330000005,,11.66666667,8733333.332999999,7.0,1247619.048,3,2.722222222,2.0,2.666666667,2.5,2.472222222,8.833333333,39.66666667,endline,13666.67,101000000000.0,BREBES,BULAKAMBA,SD BANJARATMA02,0.0,0.0,0.0,0.0,1.0,Grant
380_baseline,620,400000.0,0,2,0.0,0,0,0,0,1,0,0.333333333,3.666666667,baseline,0.102105263,0.321428571,46.88888889,baseline,67.33333333,211,303,15,101031000000.0,15,0,39,0,baseline,0.0,0.0,380,0.0,2133.333333,,20.0,302777.7777,5.0,60555.55553,3,2.722222222,2.5,2.833333333,2.833333333,2.722222222,6.5,42.33333333,baseline,40000.0,101000000000.0,Wonogiri,Eromoko,SD N 1 SINDUKARTO,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
380_endline,621,0.0,0,2,0.0,0,1,0,1,0,1,1.0,2.0,endline,0.1,0.642857143,51.33333333,endline,35.11111111,231,158,15,101031000000.0,10,0,35,0,endline,0.0,0.0,380,0.666666667,1000.0,,15.0,441666.6667,5.0,88333.33334,2.111111111,2.722222222,0.0,2.833333333,2.666666667,2.055555556,7.5,40.66666667,endline,297333.3,101000000000.0,Wonogiri,Eromoko,SD N 1 SINDUKARTO,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
381_baseline,622,50000.0,0,2,0.0,0,0,1,1,1,1,0.666666667,2.333333333,baseline,0.100263158,0.75,44.76190476,baseline,57.61904762,94,121,7,101031000000.0,7,0,28,0,baseline,0.0,0.0,381,0.0,333.3333333,,10.0,479166.6663,4.0,119791.6666,3,2.444444444,2.5,2.833333333,3.0,2.6944444439999997,7.666666667,40.22222222,baseline,27500.0,101000000000.0,Wonogiri,Eromoko,SDN 2 SUMBERHJ,0.0,0.0,0.0,0.0,1.0,Grant
381_endline,623,18000.0,0,2,0.0,0,0,0,1,0,1,0.333333333,4.0,endline,0.10000018,0.47619047600000003,40.83333333,endline,33.75,98,81,8,101031000000.0,7,0,26,0,endline,0.0,0.0,381,0.333333333,566.6666667000001,,10.0,72233.33333,3.666666667,19700.0,2.888888889,2.777777778,2.0,2.5,2.333333333,2.402777778,7.5,38.0,endline,105000.0,101000000000.0,Wonogiri,Eromoko,SDN 2 SUMBERHJ,0.0,0.0,0.0,0.0,1.0,Grant
382_baseline,624,0.0,1,3,0.0,0,0,0,1,1,1,0.333333333,2.333333333,baseline,0.35,0.559523809,38.88888889,baseline,56.22222222,175,253,15,101031000000.0,16,0,41,0,baseline,0.0,0.0,382,0.0,800.0,,11.66666667,473611.11100000003,5.0,94722.2222,3,2.611111111,2.833333333,2.666666667,2.5,2.652777778,6.5,35.5,baseline,0.0,101000000000.0,Wonogiri,Eromoko,,0.0,0.0,0.0,0.0,0.0,Control
382_endline,625,550000.0,0,2,0.0,0,0,0,1,1,1,0.0,0.666666667,endline,0.1000055,0.452380952,43.51851852,endline,30.74074074,235,166,18,101031000000.0,17,0,46,0,endline,0.0,0.0,382,1.0,466.66666669999995,,7.666666667,18333.0,5.333333333,3437.4375,3,2.333333333,2.0,2.666666667,2.333333333,2.333333333,7.285714286,38.33333333,endline,30000.0,101000000000.0,Wonogiri,Eromoko,,0.0,0.0,0.0,0.0,0.0,Control
383_baseline,626,0.0,0,2,0.0,0,0,1,1,0,1,1.0,4.0,baseline,0.1,0.7142857140000001,51.42857143,baseline,62.85714286,216,264,14,101031000000.0,15,0,37,0,baseline,0.0,0.0,383,0.333333333,1000.0,,11.66666667,747083.3333,4.333333333,172403.8462,3,2.666666667,2.5,1.8333333330000001,2.666666667,2.416666667,7.5,38.83333333,baseline,100000.0,101000000000.0,Wonogiri,Girimarto,SDN 2 BUBAKAN,0.0,0.0,0.0,0.0,1.0,Grant
383_endline,627,3000000.0,1,3,0.0,0,1,1,1,0,1,1.0,4.0,endline,0.35003,0.857142857,76.96969697,endline,49.54545455,508,327,22,101031000000.0,11,0,35,0,endline,0.0,0.0,383,1.0,1000.0,,10.0,693333.0,4.0,173333.25,3,2.611111111,2.0,2.833333333,0.0,1.861111111,9.666666667,42.66666667,endline,126666.7,101000000000.0,Wonogiri,Girimarto,SDN 2 BUBAKAN,0.0,0.0,0.0,0.0,1.0,Grant
384_baseline,628,1200.0,0,2,0.0,0,0,0,0,1,1,0.666666667,3.666666667,baseline,0.100006316,0.511904762,22.30769231,baseline,26.15384615,87,102,13,101031000000.0,13,0,41,0,baseline,0.0,0.0,384,0.0,116.66666670000001,,4.333333333,739333.3309999999,4.666666667,158428.5709,2.666666667,2.777777778,2.666666667,3.166666667,2.833333333,2.861111111,6,38.0,baseline,1200.0,101000000000.0,Wonogiri,Girimarto,SDN 1 GEMAWANG,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
384_endline,629,0.0,1,3,0.0,0,0,0,1,1,1,1.0,4.0,endline,0.35,0.7142857140000001,87.77777778,endline,45.55555556,316,164,12,101031000000.0,13,0,39,0,endline,0.0,0.0,384,1.0,266.6666667,,4.333333333,516555.3333,4.666666667,110690.4286,3,2.222222222,0.0,2.833333333,2.833333333,1.9722222219999999,10.5,44.0,endline,147666.7,101000000000.0,Wonogiri,Girimarto,SDN 1 GEMAWANG,0.0,1.0,0.0,1.0,1.0,"Grant, BPD Link, Election"
385_baseline,630,30000.0,0,2,0.0,0,0,0,1,0,1,0.666666667,2.0,baseline,0.100157895,0.452380952,44.72222222,baseline,61.94444444,161,223,12,101031000000.0,12,0,42,0,baseline,0.0,0.0,385,0.0,533.3333333,,10.0,715277.7753,5.0,143055.5551,#DIV/0!,2.9444444439999997,2.666666667,2.833333333,2.666666667,2.777777778,7.25,36.33333333,baseline,60000.0,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
385_endline,631,0.0,0,2,0.0,0,0,0,1,1,1,1.0,4.0,endline,0.1,0.7142857140000001,78.78787879,endline,32.12121212,260,106,11,101031000000.0,17,0,42,0,endline,0.0,0.0,385,1.0,5200.0,,13.33333333,318750.0,5.0,63750.0,2.888888889,2.666666667,2.0,2.833333333,2.833333333,2.583333333,8.5,37.66666667,endline,151666.7,101000000000.0,,,,0.0,0.0,0.0,0.0,0.0,Control
386_baseline,632,50000.0,0,2,0.0,0,1,0,1,1,1,0.666666667,1.0,baseline,0.100263158,0.7023809520000001,26.14035088,baseline,36.14035088,149,206,19,101030000000.0,19,0,47,0,baseline,0.0,0.0,386,0.333333333,733.3333332999999,,8.333333332999999,133792.5832,4.666666667,28669.83926,2.666666667,2.055555556,2.166666667,2.833333333,2.333333333,2.347222222,7.5,37.16666667,baseline,95500.0,101000000000.0,Wonogiri,Girimarto,SDN 3 GIRIWARNO,1.0,0.0,0.0,0.0,1.0,"Grant, Election"
